604,project modify.add_project_grade,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=37}]','obj':[{'GENERATED_KEY':37}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,thread.jotEdit,'cate to_do_textarea',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,project setup.project_view_add,"{'_id':'57c052ea2057905c29008319','title':'Guilderland Elementary School','__v':186,'rootContextId':'57c052ea2057905c2900831b','promisingcolorobjs':[],'views':['5ab57827366697281ffb110a','5ace504da92f2736157a464e','5acf98a8a92f2736157a97f5','5acf99c3a92f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
607,project dashboard.checkMyFocus,{'wid':'71'},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,thread.initJOT,"{'database':'localdb','token':'123456','threadid':'136'}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
609,thread.websocket_broadcast,"{'uid':'57c067ec2057905c290083c9','token':'123456','username':'itm','database':'localdb','project':'15','thread':'138','cate':'idea','action':'add','create_time':'2018-08-10T14:06:22.561Z','to':'all','content':' '}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
610,project setup.thread_project,"{'database':'localdb','token':'20171029163219826664','projectid':51,'authorid':'57c067ec2057905c290083c9','threadid':127,'keywords':''}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
611,project dashboard.callAjaxfunc,"{'area_size':['PROJECT 2/T_1','PROJECT 2/Open area_7']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,project setup.add_project_author,"{'projectId':35,'authorId':'57c067ec2057905c290083c9'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
613,project dashboard.callAjaxfunc,"[{'project_title':'PROJECT 2','wondering_area':'T','size':1},{'project_title':'PROJECT 2','wondering_area':'Open area','size':7}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
614,project dashboard.initBuddyProject,"[{'id':77,'project_id':15,'thread_id':77,'author_id':'57c067ec2057905c290083c9','threadfocus':'Open talk','create_time':'2018-04-12T18:04:27.558Z','resources':'','keywords':''},{'id':131,'project_id':15,'thread_id':131,'author_id':'57c067ec2057905c290083c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
615,project modify.add_project_author,"{'projectId':'5','authorId':'57d45db1f2ab52ef08aeecf6'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
616,project modify.create-submit click,"{'acode':'V','wcode':'S's','mcode':'T's'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,project dashboard.initSingleSuperTalk,"{'database':'super_talk','token':'123456','sid':30}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,project dashboard.getAreaThreadSize,{'wid':75},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,thread.jotUpdate,"{'database':'localdb','token':'123456','mtime':'2018-08-10T14:15:38.821Z','editorId':'57c067ec2057905c290083c9','ourproblem':'','bigidea':'','more':'','jotId':'35'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
620,thread.saveJot,"{'cate':'idea','data':{'uid':'57c067ec2057905c290083c9','token':'123456','username':'itm','database':'localdb','project':'15','thread':'138','cate':'','action':'add','create_time':'2018-08-10T14:03:18.329Z','to':'all','content':' '}}",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
621,project setup.thread_wondering,"{'database':'localdb','token':'20171029163219826664','threadid':121,'areaid':60}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
622,project setup.project_view_add,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=63}]','obj':[{'GENERATED_KEY':63}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
623,thread_import.initViews,"'response has some data [{'view_id':'57c052ea2057905c2900831c','title':'Welcome to Guilderland Elementary School Year 2016-2017','author_id':'57c052ea2057905c2900831a','create_time':'2016-08-26T14:32:10.793Z','id':1},{'view_id':'57c072ee2057905c290083ca',",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,project setup.creat_a_public_thread,"{'database':'localdb','token':'20171029163219826664','thread_focus':'Open talk','authorid':'57c067ec2057905c290083c9','createtime':'2018-08-10T01:34:34.356Z','keywords':'','resource':''}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
625,project setup.getCommunityObject,"{'_id':'57c052ea2057905c29008319','title':'Guilderland Elementary School','__v':174,'rootContextId':'57c052ea2057905c2900831b','promisingcolorobjs':[],'views':['5ab57827366697281ffb110a','5ace504da92f2736157a464e','5acf98a8a92f2736157a97f5','5acf99c3a92f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,project setup.thread_wondering,"{'tid':126,'wid':65}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,project setup.thread_view,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=108}]','obj':[{'GENERATED_KEY':108}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,thread.search-btn,"{'search-content':'','NoteDate':[{'x':['2016-09-19T13:02:08.096Z','2016-09-19T13:02:01.464Z','2016-09-19T13:00:43.751Z','2016-08-26T16:55:10.110Z','2016-09-19T13:02:08.096Z'],'y':[0,1,2,3,0],'text':['tongue twister','Broken','station 3','My thoughts about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,project dashboard.getAreaThreadSize,"{'area_size':['5G Environment/A_3','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313','test/asd_266','test/New Test_46','test/Just Note_1']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,project dashboard.showAreaInfo,"[{'id':70,'name':'1','logo':'logo','keywords':'','overarching_questions':'','why_important':'12','author_id':'authorid','create_time':'2018-08-10T02:53:18.617Z','modify_time':'2018-08-10T03:06:30.963Z','status':'accepted','message':''}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,thread.compile_list_sort_Highlight click,"{'compile_graph_highlighted_note_id':[],'compileHighlightChecker':false,'compile_Graph':false}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,project dashboard.update,"{'area_size':['5G Environment/A_3','5G Environment/Open area_3280','5G Environment/How does water pollution happen?_8','5G Environment/test_313']}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
633,project setup.thread_wondering,"{'tid':111,'wid':50}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,thread.show_note_write,{'API':'/WSG/thread_view/getbythreadid'},0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
635,thread.noteRead,"{'API':'/WSG/note_view_record/add','data':{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=383}]','obj':[{'GENERATED_KEY':383}]}}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,project setup.project_wondering,"{'project_id':46,'wid':61}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
637,project dashboard.showAreaInfo,{'areaid':81},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,thread_import.btn-add-thread click,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,project setup.add_project_author,"{'projectId':31,'authorId':'57c067ec2057905c290083c9'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
640,project setup.createViewInKF,"{'window.createViewInKF':true,'window.createdViewId':'5b6ce95a554fb5662cc31e95'}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,thread.showHistory,"[{'Id':27,'thread_id':138,'problem':'asdf','idea':'asfsadf'sss[ We now understand:][ We now understand:][ We now understand:]','more':'asdf','create_time':'2018-08-10T14:28:41.306Z','first_name':'itm','last_name':'itm','threadfocus':'TTT'},{'Id':26,'threa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
642,project modify.add_project_grade,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=43}]','obj':[{'GENERATED_KEY':43}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,project dashboard.threadProject,"{'tid':130,'localdb':'localdb','token':'20171029163219826664','project_id':'15','id':'57c067ec2057905c290083c9','input':'false'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
644,project setup.getCommunityObject,'https://kf6.ikit.org/api/communities/57c052ea2057905c29008319',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,project setup.add_project_author,"{'database':'localdb','token':'20171029163219826664','projectid':37,'authorid':'57e2957acfcbf3eb0fcd864a','usertype':'3','userrole':'teacher'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
646,project dashboard.showAreaInfo,'request success',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,thread.init,{'API':'https://kf6.rit.albany.edu/api/links/57c052ea2057905c29008319/search'},0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,project dashboard.update,"[{'project_title':'PROJECT 2','wondering_area':'Open area','status':'accepted','overarching_questions':'','thread_name':'Open talk','thread_id':77,'wondering_area_id':21,'project_id':15,'community_id':'Guilderland Elementary School'},{'project_title':'PRO",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
649,project setup.project_view_add,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=149}]','obj':[{'GENERATED_KEY':149}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650,project modify.add_project_grade,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=38}]','obj':[{'GENERATED_KEY':38}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,project setup.thread_view,"{'database':'localdb','token':'20171029163219826664','tid':126,'vid':'5b6cebaa554fb5662cc31edf'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,thread.init,"{'notecountdata':{'database':'localdb','token':'20171029163219826664','threadid':'31'}}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
653,project modify.add_project_grade,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=45}]','obj':[{'GENERATED_KEY':45}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,project dashboard.area_delete_btn click,'ajax request without return',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,project setup.thread_wondering,"{'tid':107,'wid':46}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,project dashboard.btn_add_reminder click,"{'database':'localdb','token':'20171029163219826664','pid':'3','title':'1','content':'1','ctime':'2018-08-10T02:48:23.182Z'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,thread.saveJot,"{'database':'localdb','token':'123456','threadid':'138','ourproblem':'','createtime':'2018-08-10T14:03:59.541Z','authorid':'57c067ec2057905c290083c9','bigidea':'','more':''}",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
658,project setup.thread_wondering,"{'database':'localdb','token':'20171029163219826664','threadid':111,'areaid':50}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
659,project setup.project_view_add,"{'window.projectHasCreated':false,'window.createdViewId':'5b6cea2a554fb5662cc31ea4'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
660,project dashboard.checkMyFocus,{'wid':'67'},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,project setup.thread_view,"{'tid':127,'vid':'5b6cf33d554fb5662cc31f8a'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,project setup.project_view_add,"{'database':'localdb','token':'20171029163219826664','title':'','viewid':'5b6ceb6c554fb5662cc31ed9','authorid':'57c067ec2057905c290083c9','vcreatetime':'2018-08-10T01:33:31.512Z'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
663,cross_project_sharing.drawVisualization,'HTML DOM Operation',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,project dashboard.area_edit_btn click,"{'database':'localdb','token':'20171029163219826664','wname':'T','area':'T','overarchingquestions':'ss;\'s','modifytime':'2018-08-10T03:08:47.520Z','whyimportant':'s\'s','keywords':'','message':'','wid':'69'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,project dashboard.initBuddyProject,"[{'id':20,'name':'Open area','logo':'','keywords':'','overarching_questions':'','why_important':'','author_id':'57c067ec2057905c290083c9','create_time':'2018-04-12T18:01:10.363Z','modify_time':null,'status':'accepted','message':'message','project_id':14,'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
666,project dashboard.getSuperTalkJOTBySuperTalkId,[{'count(*)':14}],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,project setup.creat_a_public_thread,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=109}]','obj':[{'GENERATED_KEY':109}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
668,thread.copyNote,"{'code':'success','desc':'Operation Success','obj':'[{'id':77,'project_id':15,'thread_id':77,'author_id':'57c067ec2057905c290083c9','threadfocus':'Open talk','create_time':'2018-04-12T18:04:27.558Z','resources':'','keywords':''},{'id':131,'project_id':15,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
669,project dashboard.getAreaThreadSize,"[{'wondering_area':'T','thread_name':'TTT','size':4}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
670,project dashboard.initBuddyProject,"{'database':'localdb','token':'20171029163219826664','pid':'15'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,@className.dashboard.enter(),'str_id£º57c067ec2057905c290083c9',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,project member.initProjectUser,'response is not null',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,project proposal.initInvitation,"{'database':'itm3','token':'20171029163219826664','pid':3,'cid':'57c052ea2057905c29008319'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,thread.show_note_write,'request success',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,project member.add_finish click,"{'database':'localdb','token':'20171029163219826664','projectid':15,'usertype':'2','groupid':'57c1b7e32057905c290084b6'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
676,activity_rader.get_project_info,{'API':'/WSG/project/get/byid'},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
677,activity_rader.get_user_note,"¨¤?±ì?'note_id':'59ba01611eb73629641119[{'note_id':'59ba01611eb736296411199a','title':'AAA','content':'






','offset':null,'create_time':'2017-09-14T04:11:10.846Z','modify_time':'2017-09-15T03:12:00.652Z','count':null,'status':'active','id':2062,'doc_id'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,project dashboard.checkMyFocus,{'wid':'70'},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,project dashboard.wondering_area_list click,{'API':'/WSG/wondering_area/deleted/get'},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
680,project setup.creat_a_public_thread,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=23}]','obj':[{'GENERATED_KEY':23}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
681,project setup.thread_view,"{'database':'localdb','token':'20171029163219826664','tid':123,'vid':'5b6ceb6c554fb5662cc31ed9'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,project modify.add_project_grade,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=39}]','obj':[{'GENERATED_KEY':39}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,project dashboard.initSingleSuperTalk,"{'topic':'Test2','id':29}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,project setup.add_project_author,"{'database':'localdb','token':'20171029163219826664','projectid':30,'authorid':'57c067ec2057905c290083c9','usertype':'3','userrole':'teacher'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
685,thread_import.btn-search click,'request success',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,thread.initJOT,'role 3',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,thread.delNote,'/WSG/note/del',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,project dashboard.addThreadView,"{'thread':130,'view':'5acf9fab1520905de0eb5962','localdb':'localdb','token':'20171029163219826664'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
689,thread.get_project_info,{'call_back':'call_back'},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,project dashboard.thread_finish,"{'thread_focus':'s','authorid':'57c067ec2057905c290083c9','createtime':'2018-08-10T03:18:56.518Z','resource':'<p>s</p>','keywords':'','database':'localdb','token':'20171029163219826664'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
691,project setup.createViewInKF,"{'cid':'57c052ea2057905c29008319','title':'Tst','aid':'57c067ec2057905c290083c9','window.projectHasCreated':false}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
692,project dashboard.callAjaxfunc,"[{'project_title':'5G Environment','wondering_area':'Open area','size':3280},{'project_title':'5G Environment','wondering_area':'How does water pollution happen?','size':8},{'project_title':'5G Environment','wondering_area':'test','size':313}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
693,project modify.initFromYear,'project.school_year_from 2013/9',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
694,project dashboard.btn_add_reminder click,"{'input1':'s','input2':''}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,project dashboard.color_label_finish  click,{'API':'/WSG/wondering_area/color_label/add'},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
696,thread.show_buildon,'request success',0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
697,project setup.thread_view,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=109}]','obj':[{'GENERATED_KEY':109}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,thread.save-jot-btn,"{'database':'localdb','token':'123456','problem':'asdf','tid':'138','summaryidea':'asfsadf\'sss[ We now understand:][ We now understand:][ We now understand:]','more':'[ We need to further understand ][ We need to further understand ][ We need to further",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,project setup.project_view_add,"{'window.createProject':true,'window.projectHasCreated':true,'window.createdProjectId':46}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
700,project setup.thread_view,"{'code':'failure','desc':'Operation fails:[database]:localdb
[query]:insert into project_wondering_area(project_id,area_id) values(38,53)','obj':null}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
701,project setup.add_project_author,"{'projectId':45,'authorId':'57c067ec2057905c290083c9'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
702,project dashboard.getSuperTalkJOTBySuperTalkId,"{'database':'super_talk','token':'123456','sid':27}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,thread.showCompiledJotSummary,"{'code':'success','desc':'Operation Success','obj':'[{'Id':27,'thread_id':138,'problem':'asdf','idea':'asfsadf'sss[ We now understand:][ We now understand:][ We now understand:]','more':'asdf','create_time':'2018-08-10T14:28:41.306Z','first_name':'itm','l",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
704,project modify.initInput,"{'id':15,'access_code_read_only':'V's','access_code_read_write':'S's','access_code_manage':'T's','title':'PROJECT 2','logo':'logo','goal':'Testing Project 1','school_year_from':'2013/1','school_year_to':'2013/1','buddy_project_accept':-1,'status':'active'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
705,project dashboard.initBuddyProject,"{'database':'itm3','token':'20171029163219826664','pid':'14','cid':'57c052ea2057905c29008319'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,project dashboard.update,"{'localdb ':'localdb','community_id':'57c052ea2057905c29008319','isCrossProject':false,'project_id':'15','super_token':'123456','token':'20171029163219826664','id':'57c067ec2057905c290083c9','path':'http://localhost:8080/ITM3/project/ourspace/dashboard.js",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
707,@className.select_views,'response is not null',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,thread.initJOT,"'response data [object Object],[object Object],[object Object],[object Object]'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,project dashboard.area_edit_btn click,"{'database':'localdb','token':'20171029163219826664','wname':'T','area':'T','overarchingquestions':'','modifytime':'2018-08-10T03:12:10.726Z','whyimportant':'','keywords':'','message':'1\'s','wid':'68'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,project dashboard.addMyFocus,"{'code':'success','desc':'Operation Success','obj':'[{'id':14,'wondering_area_id':81,'color_label':'fe000c','my_focus':'no','author_id':'57c067ec2057905c290083c9','project_id':15}]'}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
711,thread.get_community_info,"{'userdata':{'database':'itm3','token':'20171029163219826664','cid':'57c052ea2057905c29008319'}}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,project setup.thread_view,"{'tid':104,'vid':'5b6ce8c4554fb5662cc31e7e'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,thread.close btn click,"{'x':['2016-08-26 12:55:10.11'],'y':[3],'mode':'markers+text','type':'scatter','textposition':'left','marker':{'size':10,'color':'red'},'hoverinfo':'none'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,project setup.thread_project,"{'database':'localdb','token':'20171029163219826664','projectid':38,'authorid':'57c067ec2057905c290083c9','threadid':114,'keywords':''}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
715,project modify.initToYear,'project.school_year_to 2013/1',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
716,project dashboard.update,'HTML DOM Operation',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
717,project dashboard.update,[{'count(*)':9}],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
718,@className.select_views,'getUrlParameter('threadid') 138',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
719,project setup.project_wondering,"{'database':'localdb','token':'20171029163219826664','pid':41,'areaid':56}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,project modify.create-submit click,"{'acode':'','wcode':'S's','mcode':''}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,thread_import.initViews,"{'code':'success','desc':'Operation Success','obj':'[{'view_id':'57c052ea2057905c2900831c','title':'Welcome to Guilderland Elementary School Year 2016-2017','author_id':'57c052ea2057905c2900831a','create_time':'2016-08-26T14:32:10.793Z','id':1},{'view_id'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,project setup.createViewInKF,"{'window.createViewInKF':true,'window.createdViewId':'5b6ceb6c554fb5662cc31ed9'}",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,project dashboard.threadProject,"{'database':'localdb','token':'20171029163219826664','threadid':132,'projectid':'15','authorid':'57c067ec2057905c290083c9'}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
724,project setup.thread_view,"{'code':'success','desc':'Record have been updated.[id]=[{GENERATED_KEY=86}]','obj':[{'GENERATED_KEY':86}]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
